['3', 'Democratic', 'Liberal', 'White', 'Female', 'Catholic', '50000-74999', 'College', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['741', 'Independent', 'Liberal', 'White', 'Female', 'Protestant', '100000-149999', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['742', 'Democratic', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'H.S. diploma or less', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['743', 'Democratic', 'Conservative', 'White', 'Male', 'Protestant', '100000-149999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['744', 'Democratic', 'Conservative', 'Other', 'Female', 'Protestant', '100000-149999', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['745', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '100000-149999', 'College', '45-64', 'West', 'Approve', 'McCain'], McCain
['746', 'Republican', 'Conservative', 'Other', 'Female', 'Protestant', '30000-49999', 'H.S. diploma or less', '18-29', 'West', 'Approve', 'Obama'], Obama
['747', 'Democratic', 'Moderate', 'Other', 'Female', 'Protestant', 'Less than 30000', 'Post-Grad', '65+', 'Northeast', 'Disapprove', 'Obama'], Obama
['748', 'Republican', 'Liberal', 'Black', 'Female', 'Protestant', '30000-49999', 'College', '30-44', 'Midwest', 'Approve', 'Obama'], Obama
['749', 'Republican', 'Liberal', 'Black', 'Male', 'Protestant', '50000-74999', 'College', '30-44', 'West', 'Approve', 'Obama'], Obama
['750', 'Independent', 'Liberal', 'Other', 'Male', 'Protestant', '50000-74999', 'College', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['751', 'Independent', 'Conservative', 'Black', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['752', 'Independent', 'Conservative', 'White', 'Male', 'Catholic', '50000-74999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['753', 'Democratic', 'Liberal', 'White', 'Female', 'Protestant', '100000-149999', 'College', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['754', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '100000-149999', 'H.S. diploma or less', '65+', 'South', 'Disapprove', 'Obama'], Obama
['755', 'Republican', 'Conservative', 'White', 'Female', 'Catholic', '100000-149999', 'Post-Grad', '45-64', 'South', 'Disapprove', 'McCain'], McCain
['756', 'Democratic', 'Liberal', 'White', 'Female', 'Protestant', '30000-49999', 'H.S. diploma or less', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['757', 'Republican', 'Liberal', 'White', 'Female', 'Other', '150000+', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['758', 'Democratic', 'Liberal', 'Other', 'Female', 'Protestant', '50000-74999', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['759', 'Democratic', 'Moderate', 'Other', 'Female', 'Protestant', 'Less than 30000', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['760', 'Republican', 'Moderate', 'Other', 'Male', 'Protestant', 'Less than 30000', 'College', '30-44', 'South', 'Approve', 'Obama'], Obama
['761', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '75000-99999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['762', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '30000-49999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['763', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '75000-99999', 'College', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['764', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '100000-149999', 'Post-Grad', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['765', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'College', '18-29', 'West', 'Disapprove', 'Obama'], Obama
['766', 'Independent', 'Moderate', 'White', 'Male', 'Catholic', 'Less than 30000', 'Post-Grad', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['767', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '100000-149999', 'College', '18-29', 'South', 'Approve', 'Obama'], Obama
['768', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '30000-49999', 'Post-Grad', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['769', 'Independent', 'Moderate', 'Black', 'Female', 'Other', '30000-49999', 'College', '30-44', 'Northeast', 'Approve', 'Obama'], Obama
['770', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'H.S. diploma or less', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['771', 'Republican', 'Conservative', 'Black', 'Female', 'Other', '50000-74999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['772', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['773', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['774', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '150000+', 'Post-Grad', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['775', 'Independent', 'Liberal', 'White', 'Female', 'Catholic', '100000-149999', 'College', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['776', 'Democratic', 'Conservative', 'Other', 'Male', 'Catholic', '150000+', 'H.S. diploma or less', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['777', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '100000-149999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['778', 'Independent', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['779', 'Democratic', 'Moderate', 'White', 'Male', 'Other', '30000-49999', 'Post-Grad', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['780', 'Democratic', 'Moderate', 'White', 'Male', 'Other', 'Less than 30000', 'Post-Grad', '30-44', 'West', 'Approve', 'Obama'], Obama
['781', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['782', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'Midwest', 'Approve', 'Obama'], Obama
['783', 'Republican', 'Conservative', 'Black', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['784', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'College', '18-29', 'West', 'Disapprove', 'Obama'], Obama
['785', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', '30000-49999', 'College', '18-29', 'Midwest', 'Approve', 'Obama'], Obama
['786', 'Independent', 'Liberal', 'White', 'Female', 'Protestant', '150000+', 'College', '18-29', 'West', 'Approve', 'Obama'], Obama
['787', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '150000+', 'Post-Grad', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['788', 'Republican', 'Conservative', 'White', 'Male', 'Protestant', '100000-149999', 'Post-Grad', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['789', 'Independent', 'Liberal', 'White', 'Female', 'Catholic', '30000-49999', 'Post-Grad', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['790', 'Democratic', 'Conservative', 'White', 'Male', 'Catholic', '30000-49999', 'Post-Grad', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['791', 'Democratic', 'Liberal', 'White', 'Male', 'Catholic', '30000-49999', 'H.S. diploma or less', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['792', 'Republican', 'Liberal', 'Other', 'Male', 'Protestant', '30000-49999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['793', 'Republican', 'Moderate', 'White', 'Male', 'Catholic', '50000-74999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['794', 'Republican', 'Moderate', 'Other', 'Male', 'Protestant', '100000-149999', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['795', 'Democratic', 'Moderate', 'Black', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['796', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '150000+', 'College', '30-44', 'Midwest', 'Approve', 'Obama'], Obama
['797', 'Democratic', 'Moderate', 'Other', 'Male', 'Protestant', '100000-149999', 'H.S. diploma or less', '65+', 'South', 'Disapprove', 'Obama'], Obama
['798', 'Democratic', 'Moderate', 'Other', 'Female', 'Catholic', '150000+', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['799', 'Democratic', 'Conservative', 'Black', 'Female', 'Catholic', '30000-49999', 'College', '30-44', 'West', 'Approve', 'Obama'], Obama
['800', 'Independent', 'Liberal', 'White', 'Male', 'Catholic', 'Less than 30000', 'College', '30-44', 'Northeast', 'Approve', 'Obama'], Obama
['801', 'Independent', 'Conservative', 'White', 'Female', 'Catholic', 'Less than 30000', 'Post-Grad', '30-44', 'West', 'Approve', 'Obama'], Obama
['802', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', '30000-49999', 'College', '30-44', 'Northeast', 'Approve', 'Obama'], Obama
Total classified: 100
Total correct: 100
Total incorrect: 0
Accuracy: 1.0
Error rate: 0.0
['803', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['804', 'Democratic', 'Liberal', 'White', 'Male', 'Protestant', '30000-49999', 'College', '65+', 'South', 'Disapprove', 'Obama'], Obama
['805', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '65+', 'Northeast', 'Approve', 'Obama'], Obama
['806', 'Independent', 'Conservative', 'Other', 'Female', 'Protestant', '50000-74999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['807', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '100000-149999', 'Post-Grad', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['808', 'Republican', 'Conservative', 'Black', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['809', 'Republican', 'Conservative', 'White', 'Male', 'Protestant', 'Less than 30000', 'Post-Grad', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['810', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'Post-Grad', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['811', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', '30000-49999', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['812', 'Independent', 'Conservative', 'White', 'Male', 'Catholic', '30000-49999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['813', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['814', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', '50000-74999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['815', 'Republican', 'Liberal', 'White', 'Male', 'Other', '50000-74999', 'College', '18-29', 'Midwest', 'Approve', 'Obama'], Obama
['816', 'Republican', 'Liberal', 'White', 'Female', 'Protestant', '50000-74999', 'College', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['817', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '150000+', 'College', '65+', 'Midwest', 'Approve', 'Obama'], Obama
['818', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'Midwest', 'Approve', 'Obama'], Obama
['819', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '150000+', 'College', '18-29', 'West', 'Disapprove', 'Obama'], Obama
['820', 'Democratic', 'Moderate', 'Black', 'Female', 'Protestant', '75000-99999', 'H.S. diploma or less', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['821', 'Independent', 'Moderate', 'White', 'Female', 'Catholic', 'Less than 30000', 'H.S. diploma or less', '45-64', 'West', 'Approve', 'Obama'], Obama
['822', 'Independent', 'Moderate', 'Other', 'Female', 'Protestant', '30000-49999', 'H.S. diploma or less', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['823', 'Republican', 'Liberal', 'White', 'Female', 'Catholic', 'Less than 30000', 'College', '65+', 'South', 'Disapprove', 'Obama'], Obama
['824', 'Republican', 'Conservative', 'Other', 'Male', 'Other', '30000-49999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['825', 'Republican', 'Conservative', 'White', 'Male', 'Protestant', '50000-74999', 'College', '65+', 'Northeast', 'Approve', 'McCain'], McCain
['826', 'Independent', 'Moderate', 'White', 'Male', 'Catholic', '50000-74999', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['827', 'Democratic', 'Conservative', 'White', 'Male', 'Protestant', '100000-149999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['828', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '50000-74999', 'Post-Grad', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['829', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '150000+', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['830', 'Democratic', 'Liberal', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['831', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'Post-Grad', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['832', 'Independent', 'Conservative', 'Other', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['833', 'Independent', 'Moderate', 'Black', 'Female', 'Catholic', '30000-49999', 'College', '65+', 'Midwest', 'Disapprove', 'Obama'], Obama
['834', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'Post-Grad', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['835', 'Republican', 'Conservative', 'Black', 'Female', 'Catholic', '30000-49999', 'College', '65+', 'Northeast', 'Approve', 'Obama'], Obama
['836', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '50000-74999', 'Post-Grad', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['837', 'Independent', 'Conservative', 'White', 'Female', 'Catholic', '150000+', 'College', '18-29', 'West', 'Approve', 'Obama'], Obama
['838', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', '100000-149999', 'Post-Grad', '18-29', 'Northeast', 'Approve', 'Obama'], Obama
['839', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['840', 'Democratic', 'Liberal', 'Other', 'Female', 'Protestant', '50000-74999', 'Post-Grad', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['841', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', 'Less than 30000', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['842', 'Democratic', 'Liberal', 'White', 'Male', 'Catholic', 'Less than 30000', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['843', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '100000-149999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['844', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', 'Less than 30000', 'College', '65+', 'West', 'Disapprove', 'Obama'], Obama
['845', 'Republican', 'Moderate', 'Other', 'Male', 'Catholic', 'Less than 30000', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['846', 'Democratic', 'Conservative', 'Black', 'Male', 'Catholic', '30000-49999', 'College', '45-64', 'South', 'Approve', 'Obama'], Obama
['847', 'Republican', 'Moderate', 'Black', 'Female', 'Protestant', '30000-49999', 'College', '65+', 'South', 'Approve', 'Obama'], Obama
['848', 'Democratic', 'Liberal', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['849', 'Independent', 'Liberal', 'Black', 'Female', 'Other', '50000-74999', 'Post-Grad', '30-44', 'South', 'Approve', 'Obama'], Obama
['850', 'Republican', 'Conservative', 'Black', 'Male', 'Protestant', '150000+', 'H.S. diploma or less', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['851', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'H.S. diploma or less', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['852', 'Democratic', 'Moderate', 'Black', 'Male', 'Protestant', '30000-49999', 'College', '65+', 'West', 'Approve', 'Obama'], Obama
['853', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '150000+', 'College', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['854', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['855', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', '50000-74999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['856', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '18-29', 'South', 'Approve', 'Obama'], Obama
['857', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '50000-74999', 'Post-Grad', '18-29', 'West', 'Disapprove', 'Obama'], Obama
['858', 'Independent', 'Moderate', 'White', 'Female', 'Catholic', '50000-74999', 'College', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['859', 'Democratic', 'Moderate', 'Other', 'Female', 'Catholic', '50000-74999', 'Post-Grad', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['860', 'Democratic', 'Liberal', 'Other', 'Male', 'Catholic', '150000+', 'H.S. diploma or less', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['861', 'Republican', 'Conservative', 'Other', 'Female', 'Protestant', '75000-99999', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['862', 'Independent', 'Liberal', 'White', 'Female', 'Other', '75000-99999', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['863', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '75000-99999', 'H.S. diploma or less', '45-64', 'Midwest', 'Approve', 'McCain'], McCain
['864', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', 'Less than 30000', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['865', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['866', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '150000+', 'College', '18-29', 'Midwest', 'Approve', 'Obama'], Obama
['867', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '18-29', 'West', 'Approve', 'Obama'], Obama
['868', 'Republican', 'Moderate', 'White', 'Male', 'Catholic', '30000-49999', 'College', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['869', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '30000-49999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['870', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'Post-Grad', '30-44', 'Midwest', 'Approve', 'Obama'], Obama
['871', 'Independent', 'Liberal', 'White', 'Female', 'Catholic', '75000-99999', 'Post-Grad', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['872', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'Post-Grad', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['873', 'Democratic', 'Liberal', 'Black', 'Female', 'Catholic', '75000-99999', 'Post-Grad', '45-64', 'South', 'Approve', 'Obama'], Obama
['874', 'Democratic', 'Moderate', 'Other', 'Female', 'Protestant', 'Less than 30000', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['875', 'Republican', 'Conservative', 'Black', 'Female', 'Protestant', '30000-49999', 'College', '65+', 'Northeast', 'Disapprove', 'Obama'], Obama
['876', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['877', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['878', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['879', 'Independent', 'Moderate', 'White', 'Male', 'Protestant', '50000-74999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['880', 'Democratic', 'Moderate', 'White', 'Male', 'Catholic', '150000+', 'H.S. diploma or less', '30-44', 'South', 'Approve', 'Obama'], Obama
['881', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['882', 'Democratic', 'Conservative', 'White', 'Female', 'Catholic', '75000-99999', 'H.S. diploma or less', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['883', 'Republican', 'Moderate', 'Other', 'Male', 'Catholic', '75000-99999', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['884', 'Independent', 'Liberal', 'White', 'Female', 'Protestant', '75000-99999', 'College', '18-29', 'Midwest', 'Approve', 'Obama'], Obama
['885', 'Independent', 'Liberal', 'White', 'Female', 'Other', 'Less than 30000', 'College', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['886', 'Republican', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['887', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', 'Less than 30000', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['888', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'College', '18-29', 'West', 'Approve', 'Obama'], Obama
['889', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['890', 'Democratic', 'Moderate', 'Black', 'Female', 'Protestant', '50000-74999', 'Post-Grad', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['891', 'Democratic', 'Moderate', 'Black', 'Male', 'Catholic', '50000-74999', 'College', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['892', 'Independent', 'Moderate', 'Black', 'Male', 'Catholic', '50000-74999', 'Post-Grad', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['893', 'Independent', 'Conservative', 'White', 'Male', 'Catholic', '150000+', 'H.S. diploma or less', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['894', 'Republican', 'Conservative', 'White', 'Female', 'Other', '50000-74999', 'H.S. diploma or less', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['895', 'Democratic', 'Conservative', 'White', 'Male', 'Protestant', '150000+', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['896', 'Democratic', 'Conservative', 'White', 'Male', 'Other', '150000+', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['897', 'Republican', 'Liberal', 'White', 'Female', 'Protestant', '30000-49999', 'College', '18-29', 'Midwest', 'Disapprove', 'Obama'], Obama
['898', 'Democratic', 'Moderate', 'Other', 'Female', 'Catholic', '30000-49999', 'College', '18-29', 'South', 'Disapprove', 'Obama'], Obama
['899', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '100000-149999', 'College', '45-64', 'South', 'Approve', 'Obama'], Obama
['900', 'Republican', 'Moderate', 'Black', 'Male', 'Catholic', 'Less than 30000', 'Post-Grad', '45-64', 'Midwest', 'Disapprove', 'Obama'], Obama
['901', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['902', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '45-64', 'West', 'Approve', 'Obama'], Obama
Total classified: 100
Total correct: 100
Total incorrect: 0
Accuracy: 1.0
Error rate: 0.0
['903', 'Independent', 'Moderate', 'Black', 'Male', 'Catholic', '75000-99999', 'H.S. diploma or less', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['904', 'Democratic', 'Moderate', 'White', 'Male', 'Protestant', '30000-49999', 'H.S. diploma or less', '18-29', 'Northeast', 'Approve', 'Obama'], Obama
['905', 'Republican', 'Moderate', 'White', 'Female', 'Catholic', '100000-149999', 'College', '18-29', 'West', 'Disapprove', 'Obama'], Obama
['906', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '150000+', 'H.S. diploma or less', '18-29', 'Northeast', 'Disapprove', 'Obama'], Obama
['907', 'Republican', 'Moderate', 'White', 'Male', 'Catholic', '100000-149999', 'College', '65+', 'South', 'Disapprove', 'Obama'], Obama
['908', 'Independent', 'Liberal', 'Black', 'Female', 'Protestant', '30000-49999', 'H.S. diploma or less', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['909', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'College', '30-44', 'West', 'Disapprove', 'Obama'], Obama
['910', 'Republican', 'Conservative', 'White', 'Male', 'Protestant', '30000-49999', 'College', '30-44', 'Northeast', 'Disapprove', 'Obama'], Obama
['911', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '150000+', 'College', '45-64', 'South', 'Disapprove', 'Obama'], Obama
['912', 'Republican', 'Moderate', 'White', 'Female', 'Protestant', 'Less than 30000', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['913', 'Democratic', 'Moderate', 'Other', 'Female', 'Protestant', '50000-74999', 'College', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
['914', 'Democratic', 'Moderate', 'Other', 'Male', 'Catholic', '50000-74999', 'Post-Grad', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['915', 'Republican', 'Moderate', 'Other', 'Male', 'Catholic', '50000-74999', 'College', '45-64', 'South', 'Approve', 'McCain'], McCain
['916', 'Democratic', 'Moderate', 'Other', 'Male', 'Protestant', '50000-74999', 'Post-Grad', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['917', 'Republican', 'Liberal', 'Black', 'Male', 'Protestant', '50000-74999', 'College', '18-29', 'Midwest', 'Approve', 'Obama'], Obama
['918', 'Independent', 'Conservative', 'White', 'Male', 'Protestant', 'Less than 30000', 'College', '30-44', 'South', 'Approve', 'Obama'], Obama
['919', 'Republican', 'Liberal', 'White', 'Male', 'Protestant', '150000+', 'College', '30-44', 'South', 'Disapprove', 'Obama'], Obama
['920', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '30000-49999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['921', 'Democratic', 'Conservative', 'White', 'Female', 'Protestant', '150000+', 'College', '45-64', 'West', 'Approve', 'Obama'], Obama
['922', 'Democratic', 'Liberal', 'White', 'Male', 'Protestant', '50000-74999', 'College', '30-44', 'Midwest', 'Disapprove', 'Obama'], Obama
['923', 'Democratic', 'Moderate', 'White', 'Female', 'Protestant', '50000-74999', 'H.S. diploma or less', '45-64', 'West', 'Disapprove', 'Obama'], Obama
['924', 'Republican', 'Moderate', 'White', 'Male', 'Protestant', '50000-74999', 'H.S. diploma or less', '45-64', 'Northeast', 'Approve', 'Obama'], Obama
['925', 'Independent', 'Moderate', 'White', 'Female', 'Protestant', '100000-149999', 'H.S. diploma or less', '45-64', 'Northeast', 'Disapprove', 'Obama'], Obama
